Sample type,Days after inoculation,Date,Licor,Trial,Treatment,Species,Plant Number,Isolate Number,Unique Sample Number,Obs,Photosynthesis
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,2,3.369309568
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,3,3.45273056
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,4,3.421412967
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,5,3.438815267
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,6,3.631756102
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,7,3.903407959
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,8,4.379982218
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,9,4.174187067
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,10,4.036114758
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,11,4.592210098
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,1,0.71013446
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,2,1.051730008
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,3,1.544517605
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,4,1.765993455
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,5,1.756629322
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,6,1.823592004
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,7,2.253088732
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,8,2.423900543
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,9,2.675638942
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,10,3.090922444
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,11,2.875415824
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,12,2.853410583
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,13,2.926740282
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,1,7.097540334
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,2,7.473296861
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,3,7.747115468
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,4,7.32597972
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,5,7.49916473
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,6,7.525830517
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,7,7.329171763
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,8,7.429468063
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,9,7.540100761
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,10,7.435354458
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,11,7.565778022
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,1,0.022911523
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,2,0.182021953
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,3,0.340727076
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,4,0.302742628
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,5,0.301485824
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,6,0.335505154
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,7,0.026325492
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,8,1.355294223
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,9,0.851423627
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,10,0.630144493
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,11,0.338558196
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,1,-0.9304717
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,2,-0.178666072
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,3,-0.173878776
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,4,-0.157103595
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,5,-0.123140364
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,6,-0.154492035
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,7,0.107058096
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,8,0.233652669
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,9,0.16385942
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,10,0.230752546
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,11,0.160739898
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,1,0.028393827
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,2,-0.017933731
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,3,0.035495667
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,4,-0.023309905
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,5,-0.037687308
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,6,-0.007109816
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,7,0.053171959
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,8,-0.012438552
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,9,0.014179828
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,10,0.065537097
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,1,0.061009987
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,2,0.054351176
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,3,0.058556576
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,4,0.042451283
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,5,0.053775811
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,6,0.039956528
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,7,0.046046087
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,8,0.032443371
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,9,-0.005808786
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,10,0.030315536
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,1,0.330780518
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,2,0.337759884
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,3,0.329475308
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,4,0.272925848
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,5,0.323036716
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,6,0.286364244
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,7,0.262918849
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,8,0.209396799
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,9,0.196369226
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,10,0.215043725
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,1,-0.065477799
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,2,-0.00313599
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,3,0.061312289
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,4,0.001740251
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,5,0.036406906
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,6,-0.008793847
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,7,-0.015213748
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,8,-0.049984922
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,9,0.06052458
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,10,0.068878519
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,1,8.6492229
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,2,8.683033457
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,3,8.657354055
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,4,8.720225289
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,5,8.800166876
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,6,8.830208877
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,7,8.879088608
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,8,8.921487166
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,9,8.860730733
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,10,8.921730026
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,1,3.984913446
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,2,3.993956565
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,3,4.033145033
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,4,4.081035772
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,5,4.089123174
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,6,4.121102019
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,7,4.348517315
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,8,4.420391042
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,9,4.468868104
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,10,4.463860094
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,1,6.986728498
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,2,7.031062542
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,3,7.065816217
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,4,7.076819344
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,5,7.116327715
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,6,7.163231274
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,7,7.158871211
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,8,7.175525244
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,9,7.201364405
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,10,7.22820083
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,1,1.80483513
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,2,1.93641823
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,3,2.020749551
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,4,2.087903008
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,5,2.154025863
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,6,2.188925653
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,7,2.217452858
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,8,2.233886613
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,9,2.224558483
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,10,2.23730988
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,1,3.369114409
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,2,3.41417905
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,3,3.595451179
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,4,3.653403247
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,5,3.662508909
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,6,3.715101393
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,7,3.752054736
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,8,3.807392508
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,9,3.872704546
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,10,3.900017031
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,1,3.400606184
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,2,3.332729558
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,3,4.403558032
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,4,4.003471036
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,5,3.660189356
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,6,4.189034377
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,7,3.5309101
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,8,3.090362177
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,9,2.769705069
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,10,2.508450323
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,11,3.1064099
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,1,-1.257407129
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,2,-0.455992996
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,3,-0.674633478
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,4,0.195827243
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,5,1.131559334
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,6,1.489296761
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,7,1.295605169
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,8,1.542454881
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,9,1.623742229
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,10,1.611275678
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,11,1.810990481
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,12,3.257348291
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,13,2.003915039
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,14,1.600879517
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,15,1.7986142
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,1,3.1495023
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,2,3.870225199
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,3,3.725673826
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,4,3.679562028
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,5,4.081005626
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,6,5.191177865
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,7,5.086272939
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,8,5.774483595
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,9,5.858076518
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,10,6.539646408
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,11,7.706552015
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,12,7.540954372
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,13,8.046462158
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,14,8.621299896
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,15,9.150652186
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,16,9.033756793
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,1,0.179207612
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,2,0.149675381
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,3,2.016322274
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,4,0.584431646
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,5,1.255874725
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,6,0.916415429
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,7,2.427442651
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,8,0.354838922
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,9,1.873959752
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,10,1.131002622
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,1,6.199878974
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,2,5.848610473
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,3,6.042712816
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,4,6.275985942
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,5,5.970722003
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,6,6.248620409
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,7,6.496226701
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,8,6.866771979
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,9,6.374064896
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,10,6.786697277
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,1,5.491157429
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,2,5.901964182
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,3,5.945542315
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,4,5.865956388
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,5,6.002313806
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,6,6.284186358
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,7,6.384930952
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,8,6.461815389
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,9,6.704148685
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,1,10.9212829
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,2,11.1549194
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,3,11.6784252
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,4,11.32521542
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,5,11.18162889
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,6,11.24861736
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,7,11.13763259
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,8,10.87254151
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,9,11.02660256
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,10,11.05967777
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,1,12.28261614
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,2,9.952901661
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,3,11.24062654
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,4,10.43164793
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,5,9.94681974
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,6,11.81181218
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,7,11.86863317
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,8,10.63920707
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,9,9.945105943
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,10,10.14470649
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,1,1.091774173
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,2,1.048709538
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,3,0.808803924
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,4,0.889258829
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,5,0.92419045
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,6,0.875122149
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,7,0.852404238
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,8,0.778177785
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,9,0.746359411
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,10,0.797963487
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,11,0.721453205
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,1,0.503616563
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,2,-0.036837819
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,3,-0.053581806
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,4,-0.033147065
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,5,-0.211962579
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,6,0.276160789
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,7,0.346367335
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,8,0.00026299
